Linux 6.16.9-200.fc42.x86_64 (fedora) 	10/19/2025 	_x86_64_	(12 CPU)

01:46:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:25 PM    3   50.00    0.00   10.20    0.00    1.02    0.00    0.00    0.00    0.00   38.78
01:46:25 PM    4   50.51    0.00   11.11    0.00    1.01    0.00    0.00    0.00    0.00   37.37
01:46:25 PM    5   49.49    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   42.42
01:46:25 PM    6   51.00    0.00   10.00    0.00    1.00    0.00    0.00    0.00    0.00   38.00
01:46:25 PM    7   42.86    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   45.92
01:46:25 PM    8   46.94    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   40.82
01:46:25 PM    9   48.51    0.00    9.90    0.00    0.99    0.00    0.00    0.00    0.00   40.59
01:46:25 PM   10   47.47    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   40.40
01:46:25 PM   11   48.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00

01:46:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:26 PM  all   72.30    0.00   15.03    0.00    0.59    0.25    0.00    0.00    0.00   11.82
01:46:26 PM    0   62.24    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   28.57
01:46:26 PM    1   73.47    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   10.20
01:46:26 PM    2   61.22    0.00   12.24    0.00    1.02    1.02    0.00    0.00    0.00   24.49
01:46:26 PM    3   72.73    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   10.10
01:46:26 PM    4   79.80    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00    4.04
01:46:26 PM    5   71.72    0.00   12.12    0.00    1.01    0.00    0.00    0.00    0.00   15.15
01:46:26 PM    6   73.74    0.00   14.14    0.00    0.00    1.01    0.00    0.00    0.00   11.11
01:46:26 PM    7   67.68    0.00   15.15    0.00    0.00    1.01    0.00    0.00    0.00   16.16
01:46:26 PM    8   79.00    0.00   17.00    0.00    1.00    0.00    0.00    0.00    0.00    3.00
01:46:26 PM    9   76.29    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00    8.25
01:46:26 PM   10   72.73    0.00   18.18    0.00    3.03    0.00    0.00    0.00    0.00    6.06
01:46:26 PM   11   76.77    0.00   17.17    0.00    1.01    0.00    0.00    0.00    0.00    5.05

01:46:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:27 PM  all   69.31    0.00   14.59    0.51    0.93    0.34    0.00    0.00    0.00   14.33
01:46:27 PM    0   62.00    0.00   13.00    3.00    1.00    1.00    0.00    0.00    0.00   20.00
01:46:27 PM    1   66.00    0.00   13.00    0.00    1.00    0.00    0.00    0.00    0.00   20.00
01:46:27 PM    2   64.65    0.00   12.12    0.00    1.01    1.01    0.00    0.00    0.00   21.21
01:46:27 PM    3   68.37    0.00   15.31    2.04    1.02    0.00    0.00    0.00    0.00   13.27
01:46:27 PM    4   65.31    0.00   15.31    0.00    1.02    1.02    0.00    0.00    0.00   17.35
01:46:27 PM    5   75.00    0.00   13.00    0.00    0.00    1.00    0.00    0.00    0.00   11.00
01:46:27 PM    6   69.39    0.00   14.29    0.00    1.02    0.00    0.00    0.00    0.00   15.31
01:46:27 PM    7   69.39    0.00   13.27    0.00    1.02    0.00    0.00    0.00    0.00   16.33
01:46:27 PM    8   71.72    0.00   16.16    0.00    1.01    0.00    0.00    0.00    0.00   11.11
01:46:27 PM    9   78.79    0.00   13.13    0.00    1.01    0.00    0.00    0.00    0.00    7.07
01:46:27 PM   10   72.16    0.00   16.49    0.00    1.03    0.00    0.00    0.00    0.00   10.31
01:46:27 PM   11   69.00    0.00   20.00    1.00    1.00    0.00    0.00    0.00    0.00    9.00

01:46:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:28 PM  all   67.37    0.00   15.68    0.51    1.26    0.34    0.00    0.00    0.00   14.84
01:46:28 PM    0   55.56    0.00   14.14    0.00    1.01    0.00    0.00    0.00    0.00   29.29
01:46:28 PM    1   68.37    0.00   13.27    0.00    1.02    0.00    0.00    0.00    0.00   17.35
01:46:28 PM    2   64.65    0.00   17.17    1.01    1.01    1.01    0.00    0.00    0.00   15.15
01:46:28 PM    3   61.00    0.00   17.00    0.00    1.00    0.00    0.00    0.00    0.00   21.00
01:46:28 PM    4   67.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   20.00
01:46:28 PM    5   65.98    0.00   17.53    2.06    1.03    0.00    0.00    0.00    0.00   13.40
01:46:28 PM    6   69.07    0.00   13.40    3.09    1.03    0.00    0.00    0.00    0.00   13.40
01:46:28 PM    7   78.79    0.00   10.10    0.00    0.00    1.01    0.00    0.00    0.00   10.10
01:46:28 PM    8   71.72    0.00   17.17    0.00    0.00    1.01    0.00    0.00    0.00   10.10
01:46:28 PM    9   67.68    0.00   23.23    0.00    0.00    0.00    0.00    0.00    0.00    9.09
01:46:28 PM   10   67.00    0.00   16.00    0.00    6.00    1.00    0.00    0.00    0.00   10.00
01:46:28 PM   11   71.72    0.00   16.16    0.00    3.03    0.00    0.00    0.00    0.00    9.09

01:46:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:29 PM  all    4.78    0.00   88.62    4.33    0.72    0.21    0.00    0.00    0.00    1.34
01:46:29 PM    0    2.59    0.00   87.67    6.24    0.46    0.15    0.00    0.00    0.00    2.89
01:46:29 PM    1   11.52    0.00   85.00    1.82    0.45    0.15    0.00    0.00    0.00    1.06
01:46:29 PM    2    2.88    0.00   89.39    4.70    0.61    0.30    0.00    0.00    0.00    2.12
01:46:29 PM    3    3.02    0.00   90.18    3.93    0.60    0.45    0.00    0.00    0.00    1.81
01:46:29 PM    4    5.80    0.00   85.95    4.58    0.61    0.15    0.00    0.00    0.00    2.90
01:46:29 PM    5   10.12    0.00   84.89    3.32    0.60    0.15    0.00    0.00    0.00    0.91
01:46:29 PM    6    2.73    0.00   87.88    5.76    0.45    0.15    0.00    0.00    0.00    3.03
01:46:29 PM    7    8.93    0.00   89.71    0.76    0.45    0.00    0.00    0.00    0.00    0.15
01:46:29 PM    8    3.80    0.00   89.51    5.47    0.76    0.15    0.00    0.00    0.00    0.30
01:46:29 PM    9    2.58    0.00   91.67    4.39    0.76    0.45    0.00    0.00    0.00    0.15
01:46:29 PM   10    1.67    0.00   90.45    5.30    1.67    0.30    0.00    0.00    0.00    0.61
01:46:29 PM   11    1.67    0.00   91.05    5.77    1.21    0.15    0.00    0.00    0.00    0.15

01:46:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:37 PM  all   29.39    0.07   60.57    8.61    0.81    0.24    0.00    0.00    0.00    0.30
01:46:37 PM    0   16.67    0.00   67.89   14.23    0.81    0.00    0.00    0.00    0.00    0.41
01:46:37 PM    1   44.13    0.00   53.85    1.21    0.81    0.00    0.00    0.00    0.00    0.00
01:46:37 PM    2   41.94    0.00   48.39    7.66    0.81    0.40    0.00    0.00    0.00    0.81
01:46:37 PM    3   16.26    0.00   71.14   11.79    0.41    0.41    0.00    0.00    0.00    0.00
01:46:37 PM    4   39.52    0.00   54.03    5.24    0.40    0.40    0.00    0.00    0.00    0.40
01:46:37 PM    5   27.02    0.00   60.89   10.48    0.81    0.40    0.00    0.00    0.00    0.40
01:46:37 PM    6   41.53    0.00   53.63    3.63    0.81    0.00    0.00    0.00    0.00    0.40
01:46:37 PM    7   17.00    0.00   68.42   12.15    0.81    0.40    0.00    0.00    0.00    1.21
01:46:37 PM    8   25.20    0.00   62.20   11.38    1.22    0.00    0.00    0.00    0.00    0.00
01:46:37 PM    9   19.34    0.00   67.90   11.93    0.82    0.00    0.00    0.00    0.00    0.00
01:46:37 PM   10   23.48    0.00   65.18    9.31    1.21    0.81    0.00    0.00    0.00    0.00
01:46:37 PM   11   40.24    0.81   53.66    4.47    0.81    0.00    0.00    0.00    0.00    0.00

01:46:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:38 PM  all   68.48    0.17   22.74    0.59    0.67    0.00    0.00    0.00    0.00    7.36
01:46:38 PM    0   41.58    0.00   40.59    0.99    0.99    0.00    0.00    0.00    0.00   15.84
01:46:38 PM    1   79.00    0.00   13.00    0.00    1.00    0.00    0.00    0.00    0.00    7.00
01:46:38 PM    2   61.62    0.00   23.23    1.01    1.01    0.00    0.00    0.00    0.00   13.13
01:46:38 PM    3   82.00    0.00   12.00    0.00    1.00    0.00    0.00    0.00    0.00    5.00
01:46:38 PM    4   76.00    0.00   16.00    0.00    1.00    0.00    0.00    0.00    0.00    7.00
01:46:38 PM    5   60.20    0.00   18.37    2.04    1.02    0.00    0.00    0.00    0.00   18.37
01:46:38 PM    6   64.29    0.00   21.43    1.02    0.00    0.00    0.00    0.00    0.00   13.27
01:46:38 PM    7   86.00    0.00   10.00    1.00    0.00    0.00    0.00    0.00    0.00    3.00
01:46:38 PM    8   51.52    1.01   43.43    1.01    0.00    0.00    0.00    0.00    0.00    3.03
01:46:38 PM    9   98.02    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00
01:46:38 PM   10   38.78    1.02   57.14    0.00    0.00    0.00    0.00    0.00    0.00    3.06
01:46:38 PM   11   81.37    0.00   17.65    0.00    0.98    0.00    0.00    0.00    0.00    0.00

01:46:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:39 PM  all   65.07    0.08   21.55    0.76    0.59    0.51    0.00    0.00    0.00   11.45
01:46:39 PM    0   27.55    0.00   30.61    2.04    1.02    1.02    0.00    0.00    0.00   37.76
01:46:39 PM    1   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:39 PM    2   70.41    0.00   11.22    2.04    1.02    1.02    0.00    0.00    0.00   14.29
01:46:39 PM    3   61.22    0.00   15.31    1.02    0.00    0.00    0.00    0.00    0.00   22.45
01:46:39 PM    4    7.07    1.01   77.78    0.00    1.01    0.00    0.00    0.00    0.00   13.13
01:46:39 PM    5   86.87    0.00    9.09    0.00    0.00    1.01    0.00    0.00    0.00    3.03
01:46:39 PM    6   46.00    0.00   27.00    2.00    1.00    1.00    0.00    0.00    0.00   23.00
01:46:39 PM    7   52.04    0.00   25.51    0.00    1.02    1.02    0.00    0.00    0.00   20.41
01:46:39 PM    8   68.69    0.00   27.27    1.01    1.01    0.00    0.00    0.00    0.00    2.02
01:46:39 PM    9   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:39 PM   10   68.32    0.00   27.72    0.99    0.99    0.99    0.00    0.00    0.00    0.99
01:46:39 PM   11   95.96    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    1.01

01:46:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:40 PM  all   66.14    0.08   22.24    0.50    1.34    0.25    0.00    0.00    0.00    9.45
01:46:40 PM    0   24.00    0.00   54.00    1.00    0.00    0.00    0.00    0.00    0.00   21.00
01:46:40 PM    1   61.00    0.00   28.00    1.00    1.00    1.00    0.00    0.00    0.00    8.00
01:46:40 PM    2   69.00    0.00   20.00    1.00    1.00    0.00    0.00    0.00    0.00    9.00
01:46:40 PM    3   61.62    0.00   21.21    1.01    1.01    0.00    0.00    0.00    0.00   15.15
01:46:40 PM    4   79.38    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00    8.25
01:46:40 PM    5   35.00    1.00   35.00    1.00    1.00    0.00    0.00    0.00    0.00   27.00
01:46:40 PM    6   80.00    0.00   11.00    0.00    1.00    0.00    0.00    0.00    0.00    8.00
01:46:40 PM    7   64.71    0.00   19.61    0.98    0.98    0.98    0.00    0.00    0.00   12.75
01:46:40 PM    8   59.60    0.00   36.36    0.00    1.01    0.00    0.00    0.00    0.00    3.03
01:46:40 PM    9   98.02    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00
01:46:40 PM   10   69.70    0.00   23.23    0.00    6.06    0.00    0.00    0.00    0.00    1.01
01:46:40 PM   11   91.92    0.00    5.05    0.00    2.02    1.01    0.00    0.00    0.00    0.00

01:46:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:41 PM  all   67.73    0.08   19.61    0.42    1.42    0.17    0.00    0.00    0.00   10.56
01:46:41 PM    0   70.71    0.00    9.09    1.01    1.01    0.00    0.00    0.00    0.00   18.18
01:46:41 PM    1   72.73    0.00    8.08    0.00    1.01    0.00    0.00    0.00    0.00   18.18
01:46:41 PM    2   59.18    0.00   31.63    0.00    0.00    0.00    0.00    0.00    0.00    9.18
01:46:41 PM    3   49.49    0.00   29.29    0.00    1.01    0.00    0.00    0.00    0.00   20.20
01:46:41 PM    4   71.29    0.00   14.85    1.98    0.99    0.00    0.00    0.00    0.00   10.89
01:46:41 PM    5   50.00    0.00   17.00    1.00    1.00    1.00    0.00    0.00    0.00   30.00
01:46:41 PM    6   62.00    0.00   23.00    0.00    0.00    0.00    0.00    0.00    0.00   15.00
01:46:41 PM    7   97.96    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:41 PM    8   84.69    0.00   11.22    0.00    1.02    0.00    0.00    0.00    0.00    3.06
01:46:41 PM    9   56.00    1.00   42.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:41 PM   10   61.39    0.00   29.70    0.00    7.92    0.99    0.00    0.00    0.00    0.00
01:46:41 PM   11   78.00    0.00   17.00    0.00    3.00    0.00    0.00    0.00    0.00    2.00

01:46:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:42 PM  all   68.90    0.00   19.70    0.42    1.01    0.17    0.00    0.00    0.00    9.81
01:46:42 PM    0   83.00    0.00   10.00    0.00    1.00    0.00    0.00    0.00    0.00    6.00
01:46:42 PM    1   55.56    0.00   23.23    1.01    0.00    0.00    0.00    0.00    0.00   20.20
01:46:42 PM    2   55.00    0.00   32.00    0.00    1.00    1.00    0.00    0.00    0.00   11.00
01:46:42 PM    3   48.48    0.00   23.23    1.01    0.00    1.01    0.00    0.00    0.00   26.26
01:46:42 PM    4   81.00    0.00   12.00    1.00    0.00    0.00    0.00    0.00    0.00    6.00
01:46:42 PM    5   77.78    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   13.13
01:46:42 PM    6   67.68    0.00   18.18    0.00    1.01    0.00    0.00    0.00    0.00   13.13
01:46:42 PM    7   61.39    0.00   15.84    0.99    0.99    0.00    0.00    0.00    0.00   20.79
01:46:42 PM    8   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:42 PM    9   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
01:46:42 PM   10    4.17    0.00   88.54    1.04    5.21    0.00    0.00    0.00    0.00    1.04
01:46:42 PM   11   95.00    0.00    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00

01:46:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:43 PM  all   67.09    0.00   21.83    0.59    1.51    0.42    0.00    0.00    0.00    8.56
01:46:43 PM    0   61.62    0.00   22.22    0.00    0.00    0.00    0.00    0.00    0.00   16.16
01:46:43 PM    1   69.00    0.00   19.00    1.00    1.00    0.00    0.00    0.00    0.00   10.00
01:46:43 PM    2   56.57    0.00   30.30    1.01    1.01    0.00    0.00    0.00    0.00   11.11
01:46:43 PM    3   45.45    0.00   34.34    1.01    1.01    0.00    0.00    0.00    0.00   18.18
01:46:43 PM    4   80.41    0.00   12.37    0.00    1.03    0.00    0.00    0.00    0.00    6.19
01:46:43 PM    5   32.32    0.00   50.51    0.00    1.01    1.01    0.00    0.00    0.00   15.15
01:46:43 PM    6   75.00    0.00   17.00    2.00    0.00    0.00    0.00    0.00    0.00    6.00
01:46:43 PM    7   78.79    0.00   12.12    0.00    0.00    1.01    0.00    0.00    0.00    8.08
01:46:43 PM    8   62.63    0.00   27.27    1.01    1.01    1.01    0.00    0.00    0.00    7.07
01:46:43 PM    9   82.18    0.00   13.86    0.00    0.99    0.99    0.00    0.00    0.00    1.98
01:46:43 PM   10   78.00    0.00   11.00    0.00    8.00    1.00    0.00    0.00    0.00    2.00
01:46:43 PM   11   82.83    0.00   12.12    1.01    3.03    0.00    0.00    0.00    0.00    1.01

01:46:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:44 PM  all   65.80    0.00   24.81    0.17    1.51    0.08    0.00    0.00    0.00    7.63
01:46:44 PM    0   67.68    0.00   17.17    0.00    1.01    0.00    0.00    0.00    0.00   14.14
01:46:44 PM    1   56.12    0.00   23.47    0.00    1.02    0.00    0.00    0.00    0.00   19.39
01:46:44 PM    2   67.68    0.00   21.21    0.00    1.01    0.00    0.00    0.00    0.00   10.10
01:46:44 PM    3   91.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
01:46:44 PM    4   28.00    0.00   61.00    0.00    1.00    1.00    0.00    0.00    0.00    9.00
01:46:44 PM    5   47.47    0.00   36.36    2.02    0.00    0.00    0.00    0.00    0.00   14.14
01:46:44 PM    6   82.00    0.00    9.00    0.00    1.00    0.00    0.00    0.00    0.00    8.00
01:46:44 PM    7   81.00    0.00   10.00    0.00    1.00    0.00    0.00    0.00    0.00    8.00
01:46:44 PM    8   68.00    0.00   31.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
01:46:44 PM    9   75.51    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00    1.02
01:46:44 PM   10   49.00    0.00   42.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00
01:46:44 PM   11   76.00    0.00   18.00    0.00    3.00    0.00    0.00    0.00    0.00    3.00

01:46:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:45 PM  all   68.31    0.00   19.82    0.50    1.34    0.33    0.00    0.00    0.00    9.70
01:46:45 PM    0   58.00    0.00   20.00    1.00    0.00    1.00    0.00    0.00    0.00   20.00
01:46:45 PM    1   53.54    0.00   24.24    1.01    1.01    0.00    0.00    0.00    0.00   20.20
01:46:45 PM    2   42.86    0.00   24.49    2.04    0.00    1.02    0.00    0.00    0.00   29.59
01:46:45 PM    3   94.06    0.00    2.97    0.00    0.99    0.00    0.00    0.00    0.00    1.98
01:46:45 PM    4   44.90    0.00   28.57    1.02    0.00    0.00    0.00    0.00    0.00   25.51
01:46:45 PM    5   98.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
01:46:45 PM    6   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:45 PM    7   73.27    0.00   12.87    0.99    0.00    0.99    0.00    0.00    0.00   11.88
01:46:45 PM    8   31.68    0.00   62.38    0.00    0.99    0.00    0.00    0.00    0.00    4.95
01:46:45 PM    9   77.78    0.00   19.19    0.00    1.01    0.00    0.00    0.00    0.00    2.02
01:46:45 PM   10   82.00    0.00    8.00    0.00    8.00    1.00    0.00    0.00    0.00    1.00
01:46:45 PM   11   64.00    0.00   33.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00

01:46:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:46 PM  all   66.22    0.17   20.30    0.58    1.66    0.17    0.00    0.00    0.00   10.90
01:46:46 PM    0   34.69    1.02   36.73    3.06    1.02    0.00    0.00    0.00    0.00   23.47
01:46:46 PM    1   24.00    1.00   53.00    0.00    1.00    1.00    0.00    0.00    0.00   20.00
01:46:46 PM    2   33.66    0.00   31.68    1.98    0.99    0.00    0.00    0.00    0.00   31.68
01:46:46 PM    3   86.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
01:46:46 PM    4   52.48    0.00   23.76    0.00    0.99    0.00    0.00    0.00    0.00   22.77
01:46:46 PM    5   99.01    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00
01:46:46 PM    6   89.11    0.00    5.94    0.99    0.99    0.00    0.00    0.00    0.00    2.97
01:46:46 PM    7   57.14    0.00   24.49    1.02    1.02    0.00    0.00    0.00    0.00   16.33
01:46:46 PM    8   88.89    0.00    8.08    0.00    1.01    0.00    0.00    0.00    0.00    2.02
01:46:46 PM    9   92.23    0.00    4.85    0.00    0.97    0.00    0.00    0.00    0.00    1.94
01:46:46 PM   10   48.00    0.00   39.00    0.00    9.00    0.00    0.00    0.00    0.00    4.00
01:46:46 PM   11   88.00    0.00    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00

01:46:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:47 PM  all   68.35    0.00   21.35    0.34    0.93    0.25    0.00    0.00    0.00    8.78
01:46:47 PM    0   42.86    0.00   31.63    1.02    0.00    0.00    0.00    0.00    0.00   24.49
01:46:47 PM    1   64.29    0.00   25.51    1.02    0.00    0.00    0.00    0.00    0.00    9.18
01:46:47 PM    2   60.61    0.00   28.28    1.01    1.01    1.01    0.00    0.00    0.00    8.08
01:46:47 PM    3   52.04    0.00   26.53    1.02    1.02    0.00    0.00    0.00    0.00   19.39
01:46:47 PM    4   68.37    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   13.27
01:46:47 PM    5   65.66    0.00   25.25    0.00    1.01    0.00    0.00    0.00    0.00    8.08
01:46:47 PM    6   44.90    0.00   40.82    0.00    0.00    0.00    0.00    0.00    0.00   14.29
01:46:47 PM    7   76.77    0.00   18.18    0.00    0.00    1.01    0.00    0.00    0.00    4.04
01:46:47 PM    8   76.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
01:46:47 PM    9   91.84    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:46:47 PM   10   79.00    0.00   13.00    0.00    6.00    1.00    0.00    0.00    0.00    1.00
01:46:47 PM   11   97.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00

01:46:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:48 PM  all   66.58    0.08   23.95    0.92    1.59    0.17    0.00    0.00    0.00    6.70
01:46:48 PM    0   34.02    0.00   43.30    0.00    1.03    0.00    0.00    0.00    0.00   21.65
01:46:48 PM    1   32.00    0.00   58.00    1.00    1.00    0.00    0.00    0.00    0.00    8.00
01:46:48 PM    2   80.81    0.00   11.11    1.01    1.01    0.00    0.00    0.00    0.00    6.06
01:46:48 PM    3   74.75    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   10.10
01:46:48 PM    4   84.00    0.00   10.00    1.00    1.00    0.00    0.00    0.00    0.00    4.00
01:46:48 PM    5   56.57    0.00   26.26    3.03    1.01    1.01    0.00    0.00    0.00   12.12
01:46:48 PM    6   65.00    1.00   29.00    1.00    0.00    1.00    0.00    0.00    0.00    3.00
01:46:48 PM    7   53.54    0.00   30.30    4.04    1.01    0.00    0.00    0.00    0.00   11.11
01:46:48 PM    8   91.00    0.00    8.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
01:46:48 PM    9   99.01    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00
01:46:48 PM   10   48.00    0.00   39.00    0.00    8.00    0.00    0.00    0.00    0.00    5.00
01:46:48 PM   11   79.00    0.00   18.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00

01:46:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:46:49 PM  all   65.86    0.00   23.74    1.01    1.34    0.34    0.00    0.00    0.00    7.72
01:46:49 PM    0   41.00    0.00   33.00    2.00    1.00    1.00    0.00    0.00    0.00   22.00
