Linux 6.16.9-200.fc42.x86_64 (fedora) 	10/19/2025 	_x86_64_	(12 CPU)

12:57:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:41 PM    7   10.89    0.00    1.98    0.00    0.99    0.99    0.00    0.00    0.00   85.15
12:57:41 PM    8    8.08    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   88.89
12:57:41 PM    9    6.00    0.00    3.00    0.00    1.00    0.00    0.00    0.00    0.00   90.00
12:57:41 PM   10    6.00    0.00    2.00    0.00    3.00    1.00    0.00    0.00    0.00   88.00
12:57:41 PM   11    5.10    0.00    3.06    0.00    1.02    0.00    0.00    0.00    0.00   90.82

12:57:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:42 PM  all   13.82    0.00    1.26    0.00    0.84    0.34    0.00    0.00    0.00   83.74
12:57:42 PM    0   32.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   66.00
12:57:42 PM    1   32.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   65.00
12:57:42 PM    2    6.06    0.00    1.01    0.00    2.02    0.00    0.00    0.00    0.00   90.91
12:57:42 PM    3   11.22    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   86.73
12:57:42 PM    4   13.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   86.73
12:57:42 PM    5   35.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   63.00
12:57:42 PM    6    9.18    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   88.78
12:57:42 PM    7    9.09    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   87.88
12:57:42 PM    8    7.14    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   91.84
12:57:42 PM    9    4.08    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   94.90
12:57:42 PM   10    3.03    0.00    2.02    0.00    4.04    0.00    0.00    0.00    0.00   90.91
12:57:42 PM   11    3.00    0.00    2.00    0.00    2.00    0.00    0.00    0.00    0.00   93.00

12:57:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:43 PM  all   12.17    0.00    0.76    0.00    0.34    0.34    0.00    0.00    0.00   86.40
12:57:43 PM    0    5.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
12:57:43 PM    1    5.15    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   93.81
12:57:43 PM    2    8.00    0.00    1.00    0.00    2.00    1.00    0.00    0.00    0.00   88.00
12:57:43 PM    3    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
12:57:43 PM    4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:57:43 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:43 PM    6    6.12    0.00    1.02    0.00    1.02    0.00    0.00    0.00    0.00   91.84
12:57:43 PM    7    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:57:43 PM    8    5.05    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   92.93
12:57:43 PM    9    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:57:43 PM   10    1.98    0.00    0.99    0.00    0.99    0.99    0.00    0.00    0.00   95.05
12:57:43 PM   11    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97

12:57:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:44 PM  all   11.78    0.00    1.00    0.00    0.58    0.50    0.00    0.00    0.00   86.13
12:57:44 PM    0    2.00    0.00    1.00    0.00    1.00    2.00    0.00    0.00    0.00   94.00
12:57:44 PM    1   23.23    0.00    1.01    0.00    1.01    1.01    0.00    0.00    0.00   73.74
12:57:44 PM    2   12.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   86.00
12:57:44 PM    3   27.55    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   71.43
12:57:44 PM    4   55.45    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   42.57
12:57:44 PM    5    0.99    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   97.03
12:57:44 PM    6    6.19    0.00    1.03    0.00    1.03    0.00    0.00    0.00    0.00   91.75
12:57:44 PM    7    1.98    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   96.04
12:57:44 PM    8    4.90    0.00    1.96    0.00    0.98    0.98    0.00    0.00    0.00   91.18
12:57:44 PM    9    3.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   95.00
12:57:44 PM   10    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:57:44 PM   11    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97

12:57:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:45 PM  all   11.85    0.00    0.59    0.00    0.50    0.34    0.00    0.00    0.00   86.72
12:57:45 PM    0    4.08    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   94.90
12:57:45 PM    1    4.04    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   94.95
12:57:45 PM    2    6.06    0.00    0.00    0.00    2.02    1.01    0.00    0.00    0.00   90.91
12:57:45 PM    3    5.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   94.00
12:57:45 PM    4    7.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.86
12:57:45 PM    5    4.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
12:57:45 PM    6   11.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
12:57:45 PM    7   87.13    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   11.88
12:57:45 PM    8    5.05    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   92.93
12:57:45 PM    9    3.03    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   93.94
12:57:45 PM   10    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:57:45 PM   11    2.02    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   96.97

12:57:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:46 PM  all   12.66    0.00    1.68    0.00    1.17    0.34    0.00    0.00    0.00   84.16
12:57:46 PM    0    9.00    0.00    2.00    0.00    1.00    2.00    0.00    0.00    0.00   86.00
12:57:46 PM    1    4.08    0.00    1.02    0.00    1.02    1.02    0.00    0.00    0.00   92.86
12:57:46 PM    2    6.06    0.00    2.02    0.00    2.02    1.01    0.00    0.00    0.00   88.89
12:57:46 PM    3    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:57:46 PM    4   12.24    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   85.71
12:57:46 PM    5    7.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   90.00
12:57:46 PM    6   91.09    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    7.92
12:57:46 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:57:46 PM    8    6.12    0.00    3.06    0.00    1.02    0.00    0.00    0.00    0.00   89.80
12:57:46 PM    9    4.95    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00   92.08
12:57:46 PM   10    3.03    0.00    1.01    0.00    5.05    0.00    0.00    0.00    0.00   90.91
12:57:46 PM   11    3.00    0.00    2.00    0.00    2.00    0.00    0.00    0.00    0.00   93.00

12:57:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:47 PM  all   16.19    0.00    0.84    0.00    0.67    0.50    0.00    0.00    0.00   81.80
12:57:47 PM    0    6.06    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   91.92
12:57:47 PM    1   32.65    0.00    1.02    0.00    1.02    0.00    0.00    0.00    0.00   65.31
12:57:47 PM    2   20.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   77.00
12:57:47 PM    3   27.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
12:57:47 PM    4    4.04    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   94.95
12:57:47 PM    5   60.40    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   38.61
12:57:47 PM    6   15.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   82.00
12:57:47 PM    7    0.99    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   98.02
12:57:47 PM    8    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
12:57:47 PM    9    8.16    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   90.82
12:57:47 PM   10    5.05    0.00    1.01    0.00    3.03    1.01    0.00    0.00    0.00   89.90
12:57:47 PM   11    5.15    0.00    1.03    0.00    1.03    0.00    0.00    0.00    0.00   92.78

12:57:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:48 PM  all   16.09    0.00    2.12    0.00    1.02    0.42    0.00    0.00    0.00   80.36
12:57:48 PM    0    9.90    0.00    1.98    0.00    0.99    1.98    0.00    0.00    0.00   85.15
12:57:48 PM    1   12.50    0.00    1.04    0.00    1.04    1.04    0.00    0.00    0.00   84.38
12:57:48 PM    2   24.74    0.00    4.12    0.00    1.03    1.03    0.00    0.00    0.00   69.07
12:57:48 PM    3    3.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:57:48 PM    4    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
12:57:48 PM    5   84.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   15.31
12:57:48 PM    6   17.71    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   79.17
12:57:48 PM    7    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:57:48 PM    8   10.89    0.00    4.95    0.00    0.99    0.99    0.00    0.00    0.00   82.18
12:57:48 PM    9   10.20    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   87.76
12:57:48 PM   10    7.14    0.00    2.04    0.00    6.12    0.00    0.00    0.00    0.00   84.69
12:57:48 PM   11    6.00    0.00    4.00    0.00    2.00    0.00    0.00    0.00    0.00   88.00

12:57:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:49 PM  all   12.59    0.00    1.18    0.00    0.84    0.34    0.00    0.00    0.00   85.05
12:57:49 PM    0    5.10    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   92.86
12:57:49 PM    1    7.07    0.00    1.01    0.00    1.01    1.01    0.00    0.00    0.00   89.90
12:57:49 PM    2   30.30    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   68.69
12:57:49 PM    3   37.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.00
12:57:49 PM    4   17.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   81.00
12:57:49 PM    5   24.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
12:57:49 PM    6   10.10    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   86.87
12:57:49 PM    7    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
12:57:49 PM    8    4.12    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   93.81
12:57:49 PM    9    5.05    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   92.93
12:57:49 PM   10    3.03    0.00    2.02    0.00    4.04    0.00    0.00    0.00    0.00   90.91
12:57:49 PM   11    1.98    0.00    1.98    0.00    1.98    0.99    0.00    0.00    0.00   93.07

12:57:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:50 PM  all   17.48    0.00    1.60    0.17    1.18    0.50    0.00    0.00    0.00   79.08
12:57:50 PM    0    7.07    0.00    1.01    1.01    1.01    2.02    0.00    0.00    0.00   87.88
12:57:50 PM    1   16.33    0.00    1.02    0.00    2.04    0.00    0.00    0.00    0.00   80.61
12:57:50 PM    2   13.00    0.00    2.00    1.00    1.00    1.00    0.00    0.00    0.00   82.00
12:57:50 PM    3   20.79    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   78.22
12:57:50 PM    4   12.24    0.00    3.06    0.00    1.02    0.00    0.00    0.00    0.00   83.67
12:57:50 PM    5   10.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   87.00
12:57:50 PM    6   57.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:57:50 PM    7   32.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.35
12:57:50 PM    8   11.11    0.00    3.03    0.00    1.01    0.00    0.00    0.00    0.00   84.85
12:57:50 PM    9   10.10    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   86.87
12:57:50 PM   10    9.00    0.00    3.00    0.00    5.00    0.00    0.00    0.00    0.00   83.00
12:57:50 PM   11   10.10    0.00    3.03    0.00    2.02    0.00    0.00    0.00    0.00   84.85

12:57:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:51 PM  all   23.80    0.00    1.69    0.00    1.43    0.51    0.00    0.00    0.00   72.57
12:57:51 PM    0   34.02    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   63.92
12:57:51 PM    1   24.49    0.00    1.02    0.00    1.02    1.02    0.00    0.00    0.00   72.45
12:57:51 PM    2   35.35    0.00    2.02    0.00    1.01    1.01    0.00    0.00    0.00   60.61
12:57:51 PM    3   32.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   66.00
12:57:51 PM    4   23.71    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   74.23
12:57:51 PM    5   18.37    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   79.59
12:57:51 PM    6   29.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   68.00
12:57:51 PM    7   27.18    0.00    0.97    0.00    0.97    0.97    0.00    0.00    0.00   69.90
12:57:51 PM    8   16.33    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   79.59
12:57:51 PM    9   16.00    0.00    3.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00
12:57:51 PM   10   13.27    0.00    1.02    0.00    8.16    1.02    0.00    0.00    0.00   76.53
12:57:51 PM   11   15.46    0.00    1.03    0.00    3.09    0.00    0.00    0.00    0.00   80.41

12:57:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:52 PM  all   17.61    0.00    1.60    0.00    1.35    0.17    0.00    0.00    0.00   79.28
12:57:52 PM    0   21.21    0.00    1.01    0.00    1.01    1.01    0.00    0.00    0.00   75.76
12:57:52 PM    1   21.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   76.00
12:57:52 PM    2   13.00    0.00    2.00    0.00    1.00    1.00    0.00    0.00    0.00   83.00
12:57:52 PM    3   34.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   65.66
12:57:52 PM    4   20.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   78.00
12:57:52 PM    5   17.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
12:57:52 PM    6    9.18    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   88.78
12:57:52 PM    7   35.71    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   63.27
12:57:52 PM    8   10.20    0.00    3.06    0.00    1.02    0.00    0.00    0.00    0.00   85.71
12:57:52 PM    9   11.22    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   86.73
12:57:52 PM   10    7.14    0.00    2.04    0.00    7.14    0.00    0.00    0.00    0.00   83.67
12:57:52 PM   11   11.11    0.00    2.02    0.00    3.03    0.00    0.00    0.00    0.00   83.84

12:57:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:53 PM  all   14.44    0.00    1.84    0.00    1.25    0.42    0.00    0.00    0.00   82.05
12:57:53 PM    0    8.08    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   88.89
12:57:53 PM    1    6.12    0.00    4.08    0.00    1.02    1.02    0.00    0.00    0.00   87.76
12:57:53 PM    2   12.24    0.00    2.04    0.00    2.04    1.02    0.00    0.00    0.00   82.65
12:57:53 PM    3    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:57:53 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:53 PM    5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:57:53 PM    6    9.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   88.00
12:57:53 PM    7   13.13    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   85.86
12:57:53 PM    8    6.86    0.00    3.92    0.00    0.00    0.98    0.00    0.00    0.00   88.24
12:57:53 PM    9    5.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   92.00
12:57:53 PM   10    3.92    0.00    1.96    0.00    7.84    0.98    0.00    0.00    0.00   85.29
12:57:53 PM   11    6.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00    0.00   91.00

12:57:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:54 PM  all   14.33    0.00    1.10    0.00    2.19    0.17    0.00    0.00    0.00   82.21
12:57:54 PM    0    5.10    0.00    0.00    0.00    1.02    1.02    0.00    0.00    0.00   92.86
12:57:54 PM    1   13.40    0.00    1.03    0.00    1.03    0.00    0.00    0.00    0.00   84.54
12:57:54 PM    2   10.10    0.00    1.01    0.00    1.01    1.01    0.00    0.00    0.00   86.87
12:57:54 PM    3    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:57:54 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:57:54 PM    5   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
12:57:54 PM    6   13.27    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   85.71
12:57:54 PM    7    7.92    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   91.09
12:57:54 PM    8    6.06    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   88.89
12:57:54 PM    9    6.06    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   92.93
12:57:54 PM   10    3.06    0.00    2.04    0.00   15.31    0.00    0.00    0.00    0.00   79.59
12:57:54 PM   11    5.10    0.00    1.02    0.00    6.12    0.00    0.00    0.00    0.00   87.76

12:57:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:55 PM  all    9.69    0.00    1.60    0.00    1.43    0.67    0.00    0.00    0.00   86.60
12:57:55 PM    0    8.16    0.00    1.02    0.00    0.00    2.04    0.00    0.00    0.00   88.78
12:57:55 PM    1   15.31    0.00    2.04    0.00    1.02    1.02    0.00    0.00    0.00   80.61
12:57:55 PM    2    8.16    0.00    3.06    0.00    2.04    1.02    0.00    0.00    0.00   85.71
12:57:55 PM    3    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:57:55 PM    4    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:57:55 PM    5   51.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   46.00
12:57:55 PM    6    7.22    0.00    1.03    0.00    1.03    0.00    0.00    0.00    0.00   90.72
12:57:55 PM    7    5.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
12:57:55 PM    8    5.05    0.00    3.03    0.00    1.01    0.00    0.00    0.00    0.00   90.91
12:57:55 PM    9    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:57:55 PM   10    2.97    0.00    1.98    0.00    7.92    0.99    0.00    0.00    0.00   86.14
12:57:55 PM   11    3.00    0.00    1.00    0.00    4.00    1.00    0.00    0.00    0.00   91.00

12:57:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:56 PM  all   21.89    0.00    3.30    0.17    2.03    0.59    0.00    0.00    0.00   72.02
12:57:56 PM    0   21.43    0.00    2.04    0.00    1.02    1.02    0.00    0.00    0.00   74.49
12:57:56 PM    1   29.90    0.00    2.06    0.00    1.03    0.00    0.00    0.00    0.00   67.01
12:57:56 PM    2   19.39    0.00    4.08    0.00    2.04    1.02    0.00    0.00    0.00   73.47
12:57:56 PM    3   20.79    0.00    2.97    1.98    0.99    0.99    0.00    0.00    0.00   72.28
12:57:56 PM    4   36.36    0.00    2.02    0.00    1.01    1.01    0.00    0.00    0.00   59.60
12:57:56 PM    5   21.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   76.00
12:57:56 PM    6   19.39    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   76.53
12:57:56 PM    7   32.32    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   64.65
12:57:56 PM    8   14.14    0.00    7.07    0.00    1.01    1.01    0.00    0.00    0.00   76.77
12:57:56 PM    9   16.00    0.00    5.00    0.00    1.00    1.00    0.00    0.00    0.00   77.00
12:57:56 PM   10   13.54    0.00    4.17    0.00   10.42    0.00    0.00    0.00    0.00   71.88
12:57:56 PM   11   18.37    0.00    3.06    0.00    4.08    0.00    0.00    0.00    0.00   74.49

12:57:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:57 PM  all   24.49    0.00    3.23    0.00    2.04    0.51    0.00    0.00    0.00   69.73
12:57:57 PM    0   18.56    0.00    3.09    0.00    1.03    1.03    0.00    0.00    0.00   76.29
12:57:57 PM    1   27.55    0.00    2.04    0.00    2.04    1.02    0.00    0.00    0.00   67.35
12:57:57 PM    2   24.24    0.00    4.04    0.00    2.02    2.02    0.00    0.00    0.00   67.68
12:57:57 PM    3   26.26    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   71.72
12:57:57 PM    4   27.55    0.00    3.06    0.00    1.02    0.00    0.00    0.00    0.00   68.37
12:57:57 PM    5   29.59    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   66.33
12:57:57 PM    6   25.51    0.00    2.04    0.00    1.02    0.00    0.00    0.00    0.00   71.43
12:57:57 PM    7   37.37    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   59.60
12:57:57 PM    8   19.39    0.00    6.12    0.00    1.02    0.00    0.00    0.00    0.00   73.47
12:57:57 PM    9   19.39    0.00    5.10    0.00    1.02    0.00    0.00    0.00    0.00   74.49
12:57:57 PM   10   17.53    0.00    3.09    0.00   10.31    0.00    0.00    0.00    0.00   69.07
12:57:57 PM   11   20.62    0.00    4.12    0.00    4.12    0.00    0.00    0.00    0.00   71.13

12:57:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:58 PM  all   13.44    0.00    2.70    0.00    1.61    0.51    0.00    0.00    0.00   81.74
12:57:58 PM    0    6.19    0.00    1.03    0.00    1.03    2.06    0.00    0.00    0.00   89.69
12:57:58 PM    1   16.49    0.00    2.06    0.00    1.03    0.00    0.00    0.00    0.00   80.41
12:57:58 PM    2   13.40    0.00    3.09    0.00    2.06    1.03    0.00    0.00    0.00   80.41
12:57:58 PM    3   18.18    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   80.81
12:57:58 PM    4   15.15    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   79.80
12:57:58 PM    5   23.76    0.00    1.98    0.00    0.99    0.99    0.00    0.00    0.00   72.28
12:57:58 PM    6   13.40    0.00    3.09    0.00    1.03    0.00    0.00    0.00    0.00   82.47
12:57:58 PM    7   15.15    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   82.83
12:57:58 PM    8   11.22    0.00    6.12    0.00    1.02    0.00    0.00    0.00    0.00   81.63
12:57:58 PM    9   10.00    0.00    4.00    0.00    1.00    0.00    0.00    0.00    0.00   85.00
12:57:58 PM   10   10.00    0.00    2.00    0.00    7.00    1.00    0.00    0.00    0.00   80.00
12:57:58 PM   11    8.08    0.00    3.03    0.00    3.03    0.00    0.00    0.00    0.00   85.86

12:57:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:59 PM  all   11.59    0.00    2.79    0.00    1.52    0.93    0.00    0.00    0.00   83.16
12:57:59 PM    0   11.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
